,created_at,id,health,politics,emotions,full_text,full_text_tokenize,clean_full_text,clean_full_text_tokenized,porter_lamtizer_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat Oct 24 06:33:36 +0000 2020,1.31989E+18,0,0,0,@Danieal_96 Never see her doesn't mean you don't have it? you have covid bro?,"['@Danieal_96', 'Never', 'see', 'her', ""doesn't"", 'mean', 'you', ""don't"", 'have', 'it', '?', 'you', 'have', 'covid', 'bro', '?']",96 Never see her doesnt mean you dont have it you have covid bro,"['Never', 'bro']","never,bro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,0,0,@colleenabbeyy Instructions our specific diocese during COVID times are bow prior reception. Receive the hand. Move off the designated spot (marked with tape the floor). Remove mask. Consume the Eucharist. Replace mask. Return pew. Does everyone follow this? Naw.,"['@colleenabbeyy', 'Instructions', 'our', 'specific', 'diocese', 'during', 'COVID', 'times', 'are', 'bow', 'prior', 'reception', '.', 'Receive', 'the', 'hand', '.', 'Move', 'off', 'the', 'designated', 'spot', '(', 'marked', 'with', 'tape', 'the', 'floor', ')', '.', 'Remove', 'mask', '.', 'Consume', 'the', 'Eucharist', '.', 'Replace', 'mask', '.', 'Return', 'pew', '.', 'Does', 'everyone', 'follow', 'this', '?', 'Naw', '.']", Instructions our specific diocese during COVID times are bow prior reception Receive the hand Move off the designated spot marked with tape the floor Remove mask Consume the Eucharist Replace mask Return pew Does everyone follow this Naw,"['COVID', 'bow', 'prior', 'Receive', 'hand', 'Move', 'floor', 'Remove', 'Consume', 'Eucharist', 'Replace', 'Return', 'pew', 'Does', 'everyone', 'follow', 'Naw']","covid,bow,prior,receiv,hand,move,floor,remov,consum,eucharist,replac,return,pew,doe,everyon,follow,naw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,0,0,"@chelseagsummers Not really sure what they're literally running club place not zoned for it, against covid restrictions, but saying it's family gathering"" and dozens 311 complaints this month from different neighbors are going ignored","['@chelseagsummers', 'Not', 'really', 'sure', 'what', ""they're"", 'literally', 'running', 'club', 'place', 'not', 'zoned', 'for', 'it', ',', 'against', 'covid', 'restrictions', ',', 'but', 'saying', ""it's"", 'family', 'gathering', '""', 'and', 'dozens', '311', 'complaints', 'this', 'month', 'from', 'different', 'neighbors', 'are', 'going', 'ignored']", Not really sure what theyre literally running club place not zoned for it against covid restrictions but saying its family gathering and dozens 311 complaints this month from different neighbors are going ignored,"['Not', 'literally', 'running', 'club', 'place', 'zoned', 'family', 'gathering', 'going']","not,liter,run,club,place,zone,famili,gather,go",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,1,0,"Wishing speedy recovery Congress MLA, @RajendraPareek_ ji, who has tested positive for #COVID__19. May gets well soon. #Rajasthan","['Wishing', 'speedy', 'recovery', 'Congress', 'MLA', ',', '@RajendraPareek_', 'ji', ',', 'who', 'has', 'tested', 'positive', 'for', '#COVID__19', '.', 'May', 'gets', 'well', 'soon', '.', '#Rajasthan']",Wishing speedy recovery Congress MLA  ji who has tested positive for COVID19 May gets well soon Rajasthan,"['Wishing', 'Congress', 'MLA', 'ji', 'positive', 'May', 'gets']","wish,congress,mla,ji,posit,may,get",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Sat Oct 24 06:33:35 +0000 2020,1.31989E+18,1,0,0,Neandertal genes people today may raise risk severe COVID-19 Science News https://t.co/GHGVWDGqnb,"['Neandertal', 'genes', 'people', 'today', 'may', 'raise', 'risk', 'severe', 'COVID', '-', '19', 'Science', 'News', 'https://t.co/GHGVWDGqnb']",Neandertal genes people today may raise risk severe COVID19 Science News ,"['Neandertal', 'genes', 'people', 'raise', 'risk', 'COVID', 'News']","neandert,gene,peopl,rais,risk,covid,new",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sat Oct 24 06:33:34 +0000 2020,1.31989E+18,1,1,0,@realDonaldTrump Now all and self isolate for days! There were people this event who had COVID-19. You now need especially protect Senior citizens they are highest risk.,"['@realDonaldTrump', 'Now', 'all', 'and', 'self', 'isolate', 'for', 'days', '!', 'There', 'were', 'people', 'this', 'event', 'who', 'had', 'COVID', '-', '19', '.', 'You', 'now', 'need', 'especially', 'protect', 'Senior', 'citizens', 'they', 'are', 'highest', 'risk', '.']", Now all and self isolate for days There were people this event who had COVID19 You now need especially protect Senior citizens they are highest risk,"['Now', 'people', 'event', 'COVID', 'You', 'especially', 'protect', 'citizens', 'highest', 'risk']","now,peopl,event,covid,you,especi,protect,citizen,highest,risk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Sat Oct 24 06:33:33 +0000 2020,1.31989E+18,1,1,0,Financial institutions can support COVID-19 crowdfunding campaigns https://t.co/TES3tUVAZO https://t.co/PywuxDyWAS,"['Financial', 'institutions', 'can', 'support', 'COVID', '-', '19', 'crowdfunding', 'campaigns', 'https://t.co/TES3tUVAZO', 'https://t.co/PywuxDyWAS']",Financial institutions can support COVID19 crowdfunding campaigns  ,"['Financial', 'COVID', 'crowdfunding', 'campaigns']","financi,covid,crowdfund,campaign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,1,0,0,Odds recovering from covid are better https://t.co/3Qs4dGDFF4 https://t.co/VqGNwuXr5B,"['Odds', 'recovering', 'from', 'covid', 'are', 'better', 'https://t.co/3Qs4dGDFF4', 'https://t.co/VqGNwuXr5B']",Odds recovering from covid are better  ,['Odds'],odd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,0,0,0,French Covid app relaunches bumpy start #GhNewsSummary https://t.co/bBEkmrwQ9k,"['French', 'Covid', 'app', 'relaunches', 'bumpy', 'start', '#GhNewsSummary', 'https://t.co/bBEkmrwQ9k']",French Covid app relaunches bumpy start GhNewsSummary ,"['French', 'Covid', 'bumpy']","french,covid,bumpi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Sat Oct 24 06:33:32 +0000 2020,1.31989E+18,0,0,1,@bhavikajTOI @debroysumitra Hiding your Covid report absolutely wrong. Doctors are already doing whatever possible and such situations are the last thing.,"['@bhavikajTOI', '@debroysumitra', 'Hiding', 'your', 'Covid', 'report', 'absolutely', 'wrong', '.', 'Doctors', 'are', 'already', 'doing', 'whatever', 'possible', 'and', 'such', 'situations', 'are', 'the', 'last', 'thing', '.']",  Hiding your Covid report absolutely wrong Doctors are already doing whatever possible and such situations are the last thing,"['Hiding', 'Covid', 'wrong', 'Doctors', 'possible', 'last']","hide,covid,wrong,doctor,possibl,last",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,0,0,0,Studio Movie Grill Goes Bankrupt With Covid-19 Slamming Theaters Bloomberg https://t.co/kO3gt3Zr5s,"['Studio', 'Movie', 'Grill', 'Goes', 'Bankrupt', 'With', 'Covid', '-', '19', 'Slamming', 'Theaters', 'Bloomberg', 'https://t.co/kO3gt3Zr5s']",Studio Movie Grill Goes Bankrupt With Covid19 Slamming Theaters Bloomberg ,"['Movie', 'Grill', 'Goes', 'Bankrupt', 'With', 'Covid', 'Bloomberg']","movi,grill,goe,bankrupt,with,covid,bloomberg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,1,0,0,@davidjthunder @LarryBrindisi @NewstalkFM @ciarakellydoc @NTBreakfast Its does make difference because either covid will weaken over time flare out. Vaccines and cures are minor piece this puzzle. most pandimics flare out years.,"['@davidjthunder', '@LarryBrindisi', '@NewstalkFM', '@ciarakellydoc', '@NTBreakfast', 'Its', 'does', 'make', 'difference', 'because', 'either', 'covid', 'will', 'weaken', 'over', 'time', 'flare', 'out', '.', 'Vaccines', 'and', 'cures', 'are', 'minor', 'piece', 'this', 'puzzle', '.', 'most', 'pandimics', 'flare', 'out', 'years', '.']",     Its does make difference because either covid will weaken over time flare out Vaccines and cures are minor piece this puzzle most pandimics flare out years,"['either', 'flare', 'Vaccines', 'cures', 'piece', 'puzzle', 'pandimics', 'flare']","either,flare,vaccin,cure,piec,puzzl,pandim,flare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Sat Oct 24 06:33:31 +0000 2020,1.31989E+18,0,0,0,@yssanflower After covid!,"['@yssanflower', 'After', 'covid', '!']", After covid,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Sat Oct 24 06:33:30 +0000 2020,1.31989E+18,0,0,0,@TeaPainUSA @UROCKlive1 The Colonel Covid,"['@TeaPainUSA', '@UROCKlive1', 'The', 'Colonel', 'Covid']",  The Colonel Covid,"['Colonel', 'Covid']","colonel,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Sat Oct 24 06:33:29 +0000 2020,1.31989E+18,1,0,0,Covid Positive Cases 23rd October 2020 866 #COVID19SL #LKA #COVID19LK #SriLanka https://t.co/N3jnkxCB1w,"['Covid', 'Positive', 'Cases', '23', 'rd', 'October', '2020', '866', '#COVID19SL', '#LKA', '#COVID19LK', '#SriLanka', 'https://t.co/N3jnkxCB1w']",Covid Positive Cases 23rd October 2020 866 COVID19SL LKA COVID19LK SriLanka ,"['Covid', 'Positive', 'Cases', '23', 'rd', 'October', '2020', '866']","covid,posit,case,23,rd,octob,2020,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Sat Oct 24 06:33:29 +0000 2020,1.31989E+18,1,0,0,'Please stay home:' COVID-19 tightens grip U.S. Midwest Reuters https://t.co/kzvBiRPaC6 via @GoogleNews,"[""'"", 'Please', 'stay', 'home', ':', ""'"", 'COVID', '-', '19', 'tightens', 'grip', 'U', '.', 'S', '.', 'Midwest', 'Reuters', 'https://t.co/kzvBiRPaC6', 'via', '@GoogleNews']",Please stay home COVID19 tightens grip US Midwest Reuters  via ,"['Please', 'home', 'COVID', 'grip', 'Midwest', 'Reuters']","pleas,home,covid,grip,midwest,reuter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,1,0,0,India's active Covid-19 cases fall below 10% since last days: MoHFW https://t.co/ckWA5Kx7Xt via NaMo App https://t.co/3ak84ol6Zm,"[""India's"", 'active', 'Covid', '-', '19', 'cases', 'fall', 'below', '10', '%', 'since', 'last', 'days', ':', 'MoHFW', 'https://t.co/ckWA5Kx7Xt', 'via', 'NaMo', 'App', 'https://t.co/3ak84ol6Zm']",Indias active Covid19 cases fall below 10 since last days MoHFW  via NaMo App ,"['Covid', 'cases', 'fall', 'last', 'MoHFW', 'NaMo']","covid,case,fall,last,mohfw,namo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,1,1,0,There’s COVID-19 spike and our Minister Government and Consumer Services thinks fake priests and religious freedoms are the most pressing issues Ontario politics. Good hear that @OntarioPCParty Ministers have the solutions the REAL problems Ontario facing https://t.co/7cS86kGu6J,"['There', '’', 's', 'COVID', '-', '19', 'spike', 'and', 'our', 'Minister', 'Government', 'and', 'Consumer', 'Services', 'thinks', 'fake', 'priests', 'and', 'religious', 'freedoms', 'are', 'the', 'most', 'pressing', 'issues', 'Ontario', 'politics', '.', 'Good', 'hear', 'that', '@OntarioPCParty', 'Ministers', 'have', 'the', 'solutions', 'the', 'REAL', 'problems', 'Ontario', 'facing', 'https://t.co/7cS86kGu6J']",Theres COVID19 spike and our Minister Government and Consumer Services thinks fake priests and religious freedoms are the most pressing issues Ontario politics Good hear that  Ministers have the solutions the REAL problems Ontario facing ,"['COVID', 'Minister', 'Government', 'Consumer', 'fake', 'priests', 'freedoms', 'pressing', 'Ontario', 'politics', 'Good', 'Ministers', 'REAL', 'problems', 'Ontario', 'facing']","covid,minist,govern,consum,fake,priest,freedom,press,ontario,polit,good,minist,real,problem,ontario,face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Sat Oct 24 06:33:28 +0000 2020,1.31989E+18,1,0,0,"@AyoCaesar Ash, people who’ve been contact with covid +ive people but are asymptomatic are refused test. That’s one the biggest holes the testing criteria.","['@AyoCaesar', 'Ash', ',', 'people', 'who', '’', 've', 'been', 'contact', 'with', 'covid', '+', 'ive', 'people', 'but', 'are', 'asymptomatic', 'are', 'refused', 'test', '.', 'That', '’', 's', 'one', 'the', 'biggest', 'holes', 'the', 'testing', 'criteria', '.']", Ash people whove been contact with covid ive people but are asymptomatic are refused test Thats one the biggest holes the testing criteria,"['people', 'people', 'That', 'biggest', 'holes', 'criteria']","peopl,peopl,that,biggest,hole,criteria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Sat Oct 24 06:33:27 +0000 2020,1.31989E+18,0,1,0,Virtual MUN @JSIAJindal. Model #UNCTAD debate post COVID-19 economic recovery. @HebatallahADAM https://t.co/dpvIWW4I2v,"['Virtual', 'MUN', '@JSIAJindal', '.', 'Model', '#UNCTAD', 'debate', 'post', 'COVID', '-', '19', 'economic', 'recovery', '.', '@HebatallahADAM', 'https://t.co/dpvIWW4I2v']",Virtual MUN  Model UNCTAD debate post COVID19 economic recovery  ,"['Virtual', 'MUN', 'Model', 'post', 'COVID', 'economic']","virtual,mun,model,post,covid,econom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Sat Oct 24 06:33:27 +0000 2020,1.31989E+18,0,0,0,Covid. https://t.co/SSl0MQJx9f,"['Covid', '.', 'https://t.co/SSl0MQJx9f']",Covid ,['Covid'],covid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Sat Oct 24 06:33:27 +0000 2020,1.31989E+18,0,1,0,"@DavidHerdson This whole cycle has been written Aaron Sorkin, especially the wild primaries with overnight turnarounds (remember Warren murdering Bloomberg's campaign minutes the debate?). COVID peaking new heights the week before the election fits right in.","['@DavidHerdson', 'This', 'whole', 'cycle', 'has', 'been', 'written', 'Aaron', 'Sorkin', ',', 'especially', 'the', 'wild', 'primaries', 'with', 'overnight', 'turnarounds', '(', 'remember', 'Warren', 'murdering', ""Bloomberg's"", 'campaign', 'minutes', 'the', 'debate', '?', ')', '.', 'COVID', 'peaking', 'new', 'heights', 'the', 'week', 'before', 'the', 'election', 'fits', 'right', 'in', '.']", This whole cycle has been written Aaron Sorkin especially the wild primaries with overnight turnarounds remember Warren murdering Bloombergs campaign minutes the debate COVID peaking new heights the week before the election fits right in,"['This', 'cycle', 'written', 'especially', 'wild', 'primaries', 'Warren', ""Bloomberg's"", 'campaign', 'COVID', 'peaking', 'election', 'fits', 'right']","thi,cycl,written,especi,wild,primari,warren,bloomberg',campaign,covid,peak,elect,fit,right",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Sat Oct 24 06:33:27 +0000 2020,1.31989E+18,1,1,0,@djhutch74 @katalin_pota the people who said Biden Because killing 220K people calling Covid good thing?,"['@djhutch74', '@katalin_pota', 'the', 'people', 'who', 'said', 'Biden', 'Because', 'killing', '220', 'K', 'people', 'calling', 'Covid', 'good', 'thing', '?']", pota the people who said Biden Because killing 220K people calling Covid good thing,"['people', 'Biden', 'Because', 'killing', '220', 'K', 'people', 'calling', 'Covid', 'good']","peopl,biden,becaus,kill,220,K,peopl,call,covid,good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Sat Oct 24 06:33:26 +0000 2020,1.31989E+18,0,0,0,@middleageriot Covid Caps.,"['@middleageriot', 'Covid', 'Caps', '.']", Covid Caps,"['Covid', 'Caps']","covid,cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Sat Oct 24 06:33:24 +0000 2020,1.31989E+18,1,1,0,"@TheRealHopper1 And during Covid, the majority the remote schooling also falling the mother. Many mom's have been forced leave their jobs because this.","['@TheRealHopper1', 'And', 'during', 'Covid', ',', 'the', 'majority', 'the', 'remote', 'schooling', 'also', 'falling', 'the', 'mother', '.', 'Many', ""mom's"", 'have', 'been', 'forced', 'leave', 'their', 'jobs', 'because', 'this', '.']", And during Covid the majority the remote schooling also falling the mother Many moms have been forced leave their jobs because this,"['Covid', 'falling', 'Many', 'leave', 'jobs']","covid,fall,mani,leav,job",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Sat Oct 24 06:33:24 +0000 2020,1.31989E+18,1,1,1,"@GOP Yeah, 225,000 dead Americans, probably 350,000 year’s end. kids only school twice week,online others.I’m out work watch those kids,so out income cut half. wife’s R.N. who comes contact with covid-19 patients every work day.The GOP the moon","['@GOP', 'Yeah', ',', '225,000', 'dead', 'Americans', ',', 'probably', '350,000', 'year', '’', 's', 'end', '.', 'kids', 'only', 'school', 'twice', 'week', ',', 'online', 'others', '.', 'I', '’', 'm', 'out', 'work', 'watch', 'those', 'kids', ',', 'so', 'out', 'income', 'cut', 'half', '.', 'wife', '’', 's', 'R', '.', 'N', '.', 'who', 'comes', 'contact', 'with', 'covid', '-', '19', 'patients', 'every', 'work', 'day', '.', 'The', 'GOP', 'the', 'moon']", Yeah 225000 dead Americans probably 350000 years end kids only school twice weekonline othersIm out work watch those kidsso out income cut half wifes RN who comes contact with covid19 patients every work dayThe GOP the moon,"['Yeah', '225,000', 'probably', 'end', 'kids', 'work', 'watch', 'kids', 'cut', 'half', 'wife', 'R', 'N', 'patients', 'every', 'work', 'GOP']","yeah,225,000,probabl,end,kid,work,watch,kid,cut,half,wife,R,N,patient,everi,work,gop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Sat Oct 24 06:33:24 +0000 2020,1.31989E+18,1,1,0,"@AdjunctDespot did believe first, but not even mild cases man his age resolve that quickly. I've started wonder had Walter Reed, but was for something else, like heart issue, and they just said was COVID.","['@AdjunctDespot', 'did', 'believe', 'first', ',', 'but', 'not', 'even', 'mild', 'cases', 'man', 'his', 'age', 'resolve', 'that', 'quickly', '.', ""I've"", 'started', 'wonder', 'had', 'Walter', 'Reed', ',', 'but', 'was', 'for', 'something', 'else', ',', 'like', 'heart', 'issue', ',', 'and', 'they', 'just', 'said', 'was', 'COVID', '.']", did believe first but not even mild cases man his age resolve that quickly Ive started wonder had Walter Reed but was for something else like heart issue and they just said was COVID,"['first', 'even', 'cases', 'quickly', 'Walter', 'Reed', 'else', 'like', 'COVID']","first,even,case,quickli,walter,reed,els,like,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
